prompt,image_name,index,quality_score
"cat, using phone, city, anime style",dreamStudio_1_6_0_0.jpg,18,1.2385205261344656
"cat, using phone, city, realistic style",deepai_1_11_0_1.jpg,18,2.612890409161085
"cat, using phone, city, realistic style",dreamStudio_1_6_0_1.jpg,18,1.429493567774191
"cat, using phone, wild, anime style",deepai_1_11_1_0.jpg,18,1.976837057337133
"cat, using phone, wild, anime style",dreamStudio_1_6_1_0.jpg,18,1.5727667861184005
"cat, using phone, wild, realistic style",deepai_1_11_1_1.jpg,18,2.1857827507997794
"cat, using phone, wild, realistic style",dreamStudio_1_6_1_1.jpg,18,1.8307420092003417
"cat, wearing coat, city, anime style",deepai_1_12_0_0.jpg,19,4.031783586140512
"cat, wearing coat, city, anime style",dreamStudio_1_7_0_0.jpg,19,1.2693288598085584
"cat, wearing coat, city, realistic style",deepai_1_12_0_1.jpg,19,2.9692548721905094
"cat, wearing coat, city, realistic style",dreamStudio_1_7_0_1.jpg,19,1.863484755199214
"cat, wearing coat, wild, anime style",deepai_1_12_1_0.jpg,19,2.969682736
"cat, wearing coat, wild, anime style",dreamStudio_1_7_1_0.jpg,19,1.97489914
"cat, wearing coat, wild, realistic style",deepai_1_12_1_1.jpg,19,4.194483749246269
"cat, wearing coat, wild, realistic style",dreamStudio_1_7_1_1.jpg,19,2.1042938400832396
"cat, wearing hat, city, anime style",deepai_1_13_0_0.jpg,20,2.6603860955509213
"cat, wearing hat, city, anime style",dreamStudio_1_8_0_0.jpg,20,2.007755271
"cat, wearing hat, city, realistic style",deepai_1_13_0_1.jpg,20,2.589072847313763
"cat, wearing hat, city, realistic style",dreamStudio_1_8_0_1.jpg,20,2.123137965784728
"cat, wearing hat, wild, anime style",deepai_1_13_1_0.jpg,20,2.7415230647591637
"cat, wearing hat, wild, anime style",dreamStudio_1_8_1_0.jpg,20,3.1625633557612045
"cat, wearing hat, wild, realistic style",deepai_1_13_1_1.jpg,20,2.727181921139759
"cat, wearing hat, wild, realistic style",dreamStudio_1_8_1_1.jpg,20,1.6796354426785414
"cat, wearing shirt, city, anime style",deepai_1_14_0_0.jpg,21,3.0169494844542943
"cat, wearing shirt, city, anime style",dreamStudio_1_9_0_0.jpg,21,1.373026291
"cat, wearing shirt, city, realistic style",deepai_1_14_0_1.jpg,21,3.0380151537521245
"cat, wearing shirt, city, realistic style",dreamStudio_1_9_0_1.jpg,21,1.9689715408044348
"cat, wearing shirt, wild, anime style",deepai_1_14_1_0.jpg,21,2.201607301562853
"cat, wearing shirt, wild, anime style",dreamStudio_1_9_1_0.jpg,21,1.8309334121257936
"cat, wearing shirt, wild, realistic style",deepai_1_14_1_1.jpg,21,3.962416274012608
"cat, wearing shirt, wild, realistic style",dreamStudio_1_9_1_1.jpg,21,2.287012044295131
"cat, driving car, city, anime style",deepai_1_2_0_0.jpg,22,3.135996942865934
"cat, driving car, city, realistic style",deepai_1_2_0_1.jpg,22,3.2109579068295258
"cat, driving car, wild, anime style",deepai_1_2_1_0.jpg,22,2.919788543066456
"cat, driving car, wild, realistic style",deepai_1_2_1_1.jpg,22,4.187626336861447
"cat, having hamburger, city, anime style",deepai_1_3_0_0.jpg,23,2.308561794556081
"cat, having hamburger, city, realistic style",deepai_1_3_0_1.jpg,23,2.7631279543703786
"cat, having hamburger, wild, anime style",deepai_1_3_1_0.jpg,23,2.7721866529989785
"cat, having hamburger, wild, realistic style",deepai_1_3_1_1.jpg,23,2.8816822315566872
"cat, having icecream, city, anime style",deepai_1_4_0_0.jpg,24,2.914657314154924
"cat, having icecream, city, realistic style",deepai_1_4_0_1.jpg,24,2.6342075267144347
"cat, having icecream, wild, anime style",deepai_1_4_1_0.jpg,24,2.811922031598051
"cat, having icecream, wild, realistic style",deepai_1_4_1_1.jpg,24,2.4003286727845388
"cat, having pizza, city, anime style",deepai_1_5_0_0.jpg,25,2.7657193087608656
"cat, having pizza, city, anime style",dreamStudio_1_0_0_0.jpg,25,2.042303733786959
"cat, having pizza, city, realistic style",deepai_1_5_0_1.jpg,25,2.7118538578849236
"cat, having pizza, city, realistic style",dreamStudio_1_0_0_1.jpg,25,2.4113187123448956
"cat, having pizza, wild, anime style",deepai_1_5_1_0.jpg,25,3.0513694711290067
"cat, having pizza, wild, anime style",dreamStudio_1_0_1_0.jpg,25,2.2856424122017036
"cat, having pizza, wild, realistic style",deepai_1_5_1_1.jpg,25,2.320564252027644
"cat, having pizza, wild, realistic style",dreamStudio_1_0_1_1.jpg,25,1.516176276731957
"cat, playing baseball, city, anime style",deepai_1_6_0_0.jpg,26,2.785716567504222
"cat, playing baseball, city, anime style",dreamStudio_1_1_0_0.jpg,26,1.9720182458900772
"cat, playing baseball, city, realistic style",deepai_1_6_0_1.jpg,26,2.9967846153229334
"cat, playing baseball, city, realistic style",dreamStudio_1_1_0_1.jpg,26,2.1752290917753987
"cat, playing baseball, wild, anime style",deepai_1_6_1_0.jpg,26,2.919869927944069
"cat, playing baseball, wild, anime style",dreamStudio_1_1_1_0.jpg,26,1.0704634059549518
"cat, playing baseball, wild, realistic style",deepai_1_6_1_1.jpg,26,2.2012977037823984
"cat, playing baseball, wild, realistic style",dreamStudio_1_1_1_1.jpg,26,1.948792108246292
"cat, playing football, city, anime style",deepai_1_7_0_0.jpg,27,3.589990105
"cat, playing football, city, anime style",dreamStudio_1_2_0_0.jpg,27,1.6006537430092052
"cat, playing football, city, realistic style",deepai_1_7_0_1.jpg,27,2.8517551576327533
"cat, playing football, city, realistic style",dreamStudio_1_2_0_1.jpg,27,1.3715906907755355
"cat, playing football, wild, anime style",deepai_1_7_1_0.jpg,27,2.734071997422264
"cat, playing football, wild, anime style",dreamStudio_1_2_1_0.jpg,27,1.162164505668548
"cat, playing football, wild, realistic style",deepai_1_7_1_1.jpg,27,3.7670831835214784
"cat, playing football, wild, realistic style",dreamStudio_1_2_1_1.jpg,27,1.893555782906615
"cat, using CD, city, anime style",deepai_1_9_0_0.jpg,29,3.758498819243418
"cat, using CD, city, anime style",dreamStudio_1_4_0_0.jpg,29,1.1440568947067815
"cat, using CD, city, realistic style",deepai_1_9_0_1.jpg,29,2.9576894136580436
"cat, using CD, city, realistic style",dreamStudio_1_4_0_1.jpg,29,1.8576963329368168
"cat, using CD, wild, anime style",deepai_1_9_1_0.jpg,29,2.236711514637918
"cat, using CD, wild, anime style",dreamStudio_1_4_1_0.jpg,29,1.5481763824480197
"cat, using CD, wild, realistic style",deepai_1_9_1_1.jpg,29,3.311779749491203
"cat, using CD, wild, realistic style",dreamStudio_1_4_1_1.jpg,29,2.0732806540026076
"demon, driving aircraft, city, anime style",deepai_10_0_0_0.jpg,30,3.0786193542293656
"demon, driving aircraft, city, realistic style",deepai_10_0_0_1.jpg,30,5.0
"demon, driving aircraft, wild, anime style",deepai_10_0_1_0.jpg,30,3.030489542581559
"demon, driving aircraft, wild, realistic style",deepai_10_0_1_1.jpg,30,2.3650055076680125
"demon, driving bike, city, anime style",deepai_10_1_0_0.jpg,31,3.317391332254931
"demon, driving bike, city, realistic style",deepai_10_1_0_1.jpg,31,3.1307069749266323
"demon, driving bike, wild, anime style",deepai_10_1_1_0.jpg,31,2.8570426113638008
"demon, driving bike, wild, realistic style",deepai_10_1_1_1.jpg,31,4.7338266076787265
"demon, using laptop, city, anime style",deepai_10_10_0_0.jpg,32,3.2656668485676437
"demon, using laptop, city, realistic style",deepai_10_10_0_1.jpg,32,4.012272375175136
"demon, using laptop, wild, anime style",deepai_10_10_1_0.jpg,32,2.6190404654104644
"demon, using laptop, wild, realistic style",deepai_10_10_1_1.jpg,32,2.932330746285457
"demon, using phone, city, anime style",deepai_10_11_0_0.jpg,33,2.6396316013472596
"demon, using phone, city, realistic style",deepai_10_11_0_1.jpg,33,2.915895399
"demon, using phone, wild, anime style",deepai_10_11_1_0.jpg,33,2.4312882225379044
"demon, using phone, wild, realistic style",deepai_10_11_1_1.jpg,33,4.011103542377608
"demon, wearing coat, city, anime style",deepai_10_12_0_0.jpg,34,3.052022801436039
"demon, wearing coat, city, realistic style",deepai_10_12_0_1.jpg,34,3.0635610686029255
"demon, wearing coat, wild, anime style",deepai_10_12_1_0.jpg,34,2.6354072238545685
"demon, wearing coat, wild, realistic style",deepai_10_12_1_1.jpg,34,4.8777034274457725
"demon, wearing shirt, city, anime style",deepai_10_14_0_0.jpg,36,2.702524139257621
"demon, wearing shirt, city, realistic style",deepai_10_14_0_1.jpg,36,3.523037104572054
"demon, wearing shirt, wild, anime style",deepai_10_14_1_0.jpg,36,2.9787041957267464
"demon, wearing shirt, wild, realistic style",deepai_10_14_1_1.jpg,36,3.520575375851976
"demon, having hamburger, city, anime style",deepai_10_3_0_0.jpg,38,2.965684122
"demon, having hamburger, city, realistic style",deepai_10_3_0_1.jpg,38,2.2892013134949347
"demon, having hamburger, wild, anime style",deepai_10_3_1_0.jpg,38,3.017095533901073
"demon, having hamburger, wild, realistic style",deepai_10_3_1_1.jpg,38,3.9465888101726048
"demon, having pizza, city, anime style",deepai_10_5_0_0.jpg,40,3.0349798346588126
"demon, having pizza, city, realistic style",deepai_10_5_0_1.jpg,40,2.542590821
"demon, having pizza, wild, anime style",deepai_10_5_1_0.jpg,40,2.647091991187731
"demon, having pizza, wild, realistic style",deepai_10_5_1_1.jpg,40,2.2749748720856515
"demon, playing baseball, city, anime style",deepai_10_6_0_0.jpg,41,2.9004719124609823
"demon, playing baseball, city, realistic style",deepai_10_6_0_1.jpg,41,3.0307056838826893
"demon, playing baseball, wild, anime style",deepai_10_6_1_0.jpg,41,2.5341181811373863
"demon, playing baseball, wild, realistic style",deepai_10_6_1_1.jpg,41,2.736808905293115
"demon, playing football, city, anime style",deepai_10_7_0_0.jpg,42,3.249184644366676
"demon, playing football, city, realistic style",deepai_10_7_0_1.jpg,42,3.247177642374567
"demon, playing football, wild, anime style",deepai_10_7_1_0.jpg,42,2.667709961163516
"demon, playing football, wild, realistic style",deepai_10_7_1_1.jpg,42,2.853056497003065
"demon, playing yoga, city, anime style",deepai_10_8_0_0.jpg,43,3.968188037608752
"demon, playing yoga, city, realistic style",deepai_10_8_0_1.jpg,43,1.9209323427210665
"demon, playing yoga, wild, anime style",deepai_10_8_1_0.jpg,43,3.2489577672270515
"demon, playing yoga, wild, realistic style",deepai_10_8_1_1.jpg,43,2.743746659
"witch, driving aircraft, city, anime style",deepai_11_0_0_0.jpg,45,3.0638910909957264
"witch, driving aircraft, city, realistic style",deepai_11_0_0_1.jpg,45,3.978825344433842
"witch, driving aircraft, wild, anime style",deepai_11_0_1_0.jpg,45,2.3189215360229154
"witch, driving aircraft, wild, realistic style",deepai_11_0_1_1.jpg,45,3.4049701922485895
"witch, driving bike, city, anime style",deepai_11_1_0_0.jpg,46,2.840259079582451
"witch, driving bike, city, realistic style",deepai_11_1_0_1.jpg,46,3.1173529536579867
"witch, driving bike, wild, anime style",deepai_11_1_1_0.jpg,46,2.9885622741091584
"witch, driving bike, wild, realistic style",deepai_11_1_1_1.jpg,46,2.7118049991128483
"witch, using laptop, city, anime style",deepai_11_10_0_0.jpg,47,2.7823650739440304
"witch, using laptop, city, realistic style",deepai_11_10_0_1.jpg,47,2.9894647057232393
"witch, using laptop, wild, anime style",deepai_11_10_1_0.jpg,47,2.3745176962183394
"witch, using laptop, wild, realistic style",deepai_11_10_1_1.jpg,47,3.1421845335372525
"witch, using phone, city, anime style",deepai_11_11_0_0.jpg,48,3.0557805352103107
"witch, using phone, city, realistic style",deepai_11_11_0_1.jpg,48,3.418004366073328
"witch, using phone, wild, anime style",deepai_11_11_1_0.jpg,48,3.331565843499116
"witch, using phone, wild, realistic style",deepai_11_11_1_1.jpg,48,2.504721562208033
"witch, wearing coat, city, anime style",deepai_11_12_0_0.jpg,49,2.5098412990858043
"witch, wearing coat, city, realistic style",deepai_11_12_0_1.jpg,49,2.291632023261146
"witch, wearing coat, wild, anime style",deepai_11_12_1_0.jpg,49,2.6763420034855376
"witch, wearing coat, wild, realistic style",deepai_11_12_1_1.jpg,49,2.925775501701658
"witch, wearing hat, city, anime style",deepai_11_13_0_0.jpg,50,3.132431168778041
"witch, wearing hat, city, realistic style",deepai_11_13_0_1.jpg,50,3.930151367233837
"witch, wearing hat, wild, anime style",deepai_11_13_1_0.jpg,50,2.3046778791864506
"witch, wearing hat, wild, realistic style",deepai_11_13_1_1.jpg,50,2.903225572390995
"witch, wearing shirt, city, anime style",deepai_11_14_0_0.jpg,51,2.3657547563879615
"witch, wearing shirt, city, realistic style",deepai_11_14_0_1.jpg,51,2.9255871089508756
"witch, wearing shirt, wild, anime style",deepai_11_14_1_0.jpg,51,3.243599567782988
"witch, wearing shirt, wild, realistic style",deepai_11_14_1_1.jpg,51,2.8554666850591888
"witch, having hamburger, city, anime style",deepai_11_3_0_0.jpg,53,2.8996768464705007
"witch, having hamburger, city, realistic style",deepai_11_3_0_1.jpg,53,2.760250627477103
"witch, having hamburger, wild, anime style",deepai_11_3_1_0.jpg,53,2.7046839219941945
"witch, having hamburger, wild, realistic style",deepai_11_3_1_1.jpg,53,2.3902356375530784
"witch, having icecream, city, anime style",deepai_11_4_0_0.jpg,54,3.3117239245315573
"witch, having icecream, city, realistic style",deepai_11_4_0_1.jpg,54,3.0080665506376794
"witch, having icecream, wild, anime style",deepai_11_4_1_0.jpg,54,3.2665841714674584
"witch, having icecream, wild, realistic style",deepai_11_4_1_1.jpg,54,2.7832106600456785
"witch, having pizza, city, anime style",deepai_11_5_0_0.jpg,55,2.5874283321777996
"witch, having pizza, city, realistic style",deepai_11_5_0_1.jpg,55,2.701516697912102
"witch, having pizza, wild, anime style",deepai_11_5_1_0.jpg,55,2.5411916414304305
"witch, having pizza, wild, realistic style",deepai_11_5_1_1.jpg,55,2.8300192032533995
"witch, playing baseball, city, anime style",deepai_11_6_0_0.jpg,56,3.3882119877783983
"witch, playing baseball, city, realistic style",deepai_11_6_0_1.jpg,56,3.218236480605641
"witch, playing baseball, wild, anime style",deepai_11_6_1_0.jpg,56,2.623047552200785
"witch, playing baseball, wild, realistic style",deepai_11_6_1_1.jpg,56,3.3641863325886576
"witch, playing football, city, anime style",deepai_11_7_0_0.jpg,57,2.8038145920287345
"witch, playing football, city, realistic style",deepai_11_7_0_1.jpg,57,2.5815918423702957
"witch, playing football, wild, anime style",deepai_11_7_1_0.jpg,57,3.2544703919355555
"witch, playing football, wild, realistic style",deepai_11_7_1_1.jpg,57,2.615957339424737
"witch, playing yoga, city, anime style",deepai_11_8_0_0.jpg,58,2.295039509040765
"witch, playing yoga, city, realistic style",deepai_11_8_0_1.jpg,58,2.247585516224938
"witch, playing yoga, wild, anime style",deepai_11_8_1_0.jpg,58,2.6974527656093503
"witch, playing yoga, wild, realistic style",deepai_11_8_1_1.jpg,58,2.357931848
"witch, using CD, city, anime style",deepai_11_9_0_0.jpg,59,2.085660383574618
"witch, using CD, city, realistic style",deepai_11_9_0_1.jpg,59,3.2349403336715454
"witch, using CD, wild, anime style",deepai_11_9_1_0.jpg,59,2.5717606596690676
"witch, using CD, wild, realistic style",deepai_11_9_1_1.jpg,59,3.620683704660568
"dog, driving aircraft, city, anime style",deepai_2_0_0_0.jpg,60,3.171515930712673
"dog, driving aircraft, city, realistic style",deepai_2_0_0_1.jpg,60,3.534867006840639
"dog, driving aircraft, wild, anime style",deepai_2_0_1_0.jpg,60,3.150398035141507
"dog, driving aircraft, wild, realistic style",deepai_2_0_1_1.jpg,60,4.519808130937719
"dog, driving bike, city, anime style",deepai_2_1_0_0.jpg,61,3.0778533852009686
"dog, driving bike, city, realistic style",deepai_2_1_0_1.jpg,61,2.985322955
"dog, driving bike, wild, anime style",deepai_2_1_1_0.jpg,61,3.3400793242720157
"dog, driving bike, wild, realistic style",deepai_2_1_1_1.jpg,61,2.417517627366351
"dog, using laptop, city, anime style",deepai_2_10_0_0.jpg,62,2.712378650704436
"dog, using laptop, city, anime style",dreamStudio_2_5_0_0.jpg,62,1.469804069660975
"dog, using laptop, city, realistic style",deepai_2_10_0_1.jpg,62,3.5702962339921034
"dog, using laptop, city, realistic style",dreamStudio_2_5_0_1.jpg,62,2.095401867222767
"dog, using laptop, wild, anime style",deepai_2_10_1_0.jpg,62,3.6167664103162354
"dog, using laptop, wild, anime style",dreamStudio_2_5_1_0.jpg,62,0.0
"dog, using laptop, wild, realistic style",deepai_2_10_1_1.jpg,62,3.357091237
"dog, using laptop, wild, realistic style",dreamStudio_2_5_1_1.jpg,62,2.3333977325979136
"dog, using phone, city, anime style",deepai_2_11_0_0.jpg,63,3.2012423726004897
"dog, using phone, city, anime style",dreamStudio_2_6_0_0.jpg,63,0.6212989995083149
"dog, using phone, city, realistic style",deepai_2_11_0_1.jpg,63,3.141792994118258
"dog, using phone, city, realistic style",dreamStudio_2_6_0_1.jpg,63,1.861856045860341
"dog, using phone, wild, anime style",deepai_2_11_1_0.jpg,63,2.0391760015741336
"dog, using phone, wild, anime style",dreamStudio_2_6_1_0.jpg,63,0.4939116906372789
"dog, using phone, wild, realistic style",deepai_2_11_1_1.jpg,63,3.329703586941285
"dog, using phone, wild, realistic style",dreamStudio_2_6_1_1.jpg,63,2.193231197886995
"dog, wearing coat, city, anime style",deepai_2_12_0_0.jpg,64,3.3311549929896285
"dog, wearing coat, city, anime style",dreamStudio_2_7_0_0.jpg,64,2.530612156271325
"dog, wearing coat, city, realistic style",deepai_2_12_0_1.jpg,64,2.8548089349473957
"dog, wearing coat, city, realistic style",dreamStudio_2_7_0_1.jpg,64,2.7236504106464454
"dog, wearing coat, wild, anime style",deepai_2_12_1_0.jpg,64,3.221897876998213
"dog, wearing coat, wild, anime style",dreamStudio_2_7_1_0.jpg,64,1.807224625956002
"dog, wearing coat, wild, realistic style",deepai_2_12_1_1.jpg,64,3.328766891308784
"dog, wearing coat, wild, realistic style",dreamStudio_2_7_1_1.jpg,64,1.8005307619048536
"dog, wearing shirt, city, anime style",deepai_2_14_0_0.jpg,66,3.9323133072759178
"dog, wearing shirt, city, anime style",dreamStudio_2_9_0_0.jpg,66,1.9746865649295764
"dog, wearing shirt, city, realistic style",deepai_2_14_0_1.jpg,66,4.052053274936504
"dog, wearing shirt, city, realistic style",dreamStudio_2_9_0_1.jpg,66,2.140809273
"dog, wearing shirt, wild, anime style",deepai_2_14_1_0.jpg,66,2.5571625022929743
"dog, wearing shirt, wild, anime style",dreamStudio_2_9_1_0.jpg,66,1.405972679236448
"dog, wearing shirt, wild, realistic style",deepai_2_14_1_1.jpg,66,3.1332438396968483
"dog, wearing shirt, wild, realistic style",dreamStudio_2_9_1_1.jpg,66,2.4228851175632737
"dog, driving car, city, anime style",deepai_2_2_0_0.jpg,67,2.6140090791740356
"dog, driving car, city, realistic style",deepai_2_2_0_1.jpg,67,2.650051945328929
"dog, driving car, wild, anime style",deepai_2_2_1_0.jpg,67,2.4310396167734307
"dog, driving car, wild, realistic style",deepai_2_2_1_1.jpg,67,3.2491494662607407
"dog, having hamburger, city, anime style",deepai_2_3_0_0.jpg,68,3.1743896910941927
"dog, having hamburger, city, realistic style",deepai_2_3_0_1.jpg,68,2.133697782526752
"dog, having hamburger, wild, anime style",deepai_2_3_1_0.jpg,68,2.3741160748195163
"dog, having hamburger, wild, realistic style",deepai_2_3_1_1.jpg,68,2.878035072591181
"dog, having icecream, city, anime style",deepai_2_4_0_0.jpg,69,2.903060151
"dog, having icecream, city, realistic style",deepai_2_4_0_1.jpg,69,2.809210683645168
"dog, having icecream, wild, anime style",deepai_2_4_1_0.jpg,69,2.7943480530653164
"dog, having icecream, wild, realistic style",deepai_2_4_1_1.jpg,69,2.2089578111476307
"dog, playing baseball, city, anime style",deepai_2_6_0_0.jpg,71,2.7144557449747357
"dog, playing baseball, city, anime style",dreamStudio_2_1_0_0.jpg,71,1.2709552744736223
"dog, playing baseball, city, realistic style",deepai_2_6_0_1.jpg,71,2.9599723065969545
"dog, playing baseball, city, realistic style",dreamStudio_2_1_0_1.jpg,71,1.8566245231303689
"dog, playing baseball, wild, anime style",deepai_2_6_1_0.jpg,71,2.5244585330863485
"dog, playing baseball, wild, anime style",dreamStudio_2_1_1_0.jpg,71,1.6984800639226043
"dog, playing baseball, wild, realistic style",deepai_2_6_1_1.jpg,71,2.702185277255299
"dog, playing baseball, wild, realistic style",dreamStudio_2_1_1_1.jpg,71,1.8064608138092704
"dog, playing football, city, anime style",deepai_2_7_0_0.jpg,72,3.032213378682538
"dog, playing football, city, anime style",dreamStudio_2_2_0_0.jpg,72,1.5607982027402727
"dog, playing football, city, realistic style",deepai_2_7_0_1.jpg,72,5.0
"dog, playing football, city, realistic style",dreamStudio_2_2_0_1.jpg,72,0.0
"dog, playing football, wild, anime style",deepai_2_7_1_0.jpg,72,3.9578847517293654
"dog, playing football, wild, anime style",dreamStudio_2_2_1_0.jpg,72,1.672187848
"dog, playing football, wild, realistic style",deepai_2_7_1_1.jpg,72,2.6469766388237757
"dog, playing football, wild, realistic style",dreamStudio_2_2_1_1.jpg,72,1.6197561991284068
